date,average_temperature,city,country,latitude,longitude
1796-05-01,14.62,Rome,Italy,42.5,13
1796-06-01,19.135,Rome,Italy,42.5,13
1796-07-01,21.87,Rome,Italy,42.5,13
1796-08-01,22.176,Rome,Italy,42.5,13
1796-09-01,19.388,Rome,Italy,42.5,13
1796-10-01,13.435,Rome,Italy,42.5,13
1796-11-01,8.201,Rome,Italy,42.5,13
1796-12-01,2.517,Rome,Italy,42.5,13
1797-01-01,3.217,Rome,Italy,42.5,13
1797-02-01,4.546,Rome,Italy,42.5,13
1797-03-01,5.389,Rome,Italy,42.5,13
1797-04-01,11.037,Rome,Italy,42.5,13
1797-05-01,16.4,Rome,Italy,42.5,13
1797-06-01,18.378,Rome,Italy,42.5,13
1797-07-01,22.781,Rome,Italy,42.5,13
1797-08-01,23.203,Rome,Italy,42.5,13
1797-09-01,19.128,Rome,Italy,42.5,13
1797-10-01,12.992,Rome,Italy,42.5,13
1797-11-01,8.306,Rome,Italy,42.5,13
1797-12-01,4.777,Rome,Italy,42.5,13
1798-01-01,3.626,Rome,Italy,42.5,13
1798-02-01,5.387,Rome,Italy,42.5,13
1798-03-01,7.373,Rome,Italy,42.5,13
1798-04-01,10.198,Rome,Italy,42.5,13
1798-05-01,15.171,Rome,Italy,42.5,13
1798-06-01,19.161,Rome,Italy,42.5,13
1798-07-01,22.493,Rome,Italy,42.5,13
1798-08-01,22.346,Rome,Italy,42.5,13
1798-09-01,18.588,Rome,Italy,42.5,13
1798-10-01,11.985,Rome,Italy,42.5,13
1798-11-01,8.088,Rome,Italy,42.5,13
1798-12-01,2.025,Rome,Italy,42.5,13
1799-01-01,-1.102,Rome,Italy,42.5,13
1799-02-01,4.062,Rome,Italy,42.5,13
1799-03-01,6.946,Rome,Italy,42.5,13
1799-04-01,9.618,Rome,Italy,42.5,13
1799-05-01,14.014,Rome,Italy,42.5,13
1799-06-01,17.721,Rome,Italy,42.5,13
1799-07-01,21.339,Rome,Italy,42.5,13
1799-08-01,22.11,Rome,Italy,42.5,13
1799-09-01,17.998,Rome,Italy,42.5,13
1799-10-01,13.493,Rome,Italy,42.5,13
1799-11-01,6.655,Rome,Italy,42.5,13
1799-12-01,2.637,Rome,Italy,42.5,13
1800-01-01,4.438,Rome,Italy,42.5,13
1800-02-01,5.577,Rome,Italy,42.5,13
1800-03-01,4.712,Rome,Italy,42.5,13
1800-04-01,13.655,Rome,Italy,42.5,13
1800-05-01,16.487,Rome,Italy,42.5,13
1800-06-01,18.049,Rome,Italy,42.5,13
1800-07-01,21.915,Rome,Italy,42.5,13
1800-08-01,21.632,Rome,Italy,42.5,13
1800-09-01,17.748,Rome,Italy,42.5,13
1800-10-01,12.297,Rome,Italy,42.5,13
1800-11-01,8.481,Rome,Italy,42.5,13
1800-12-01,3.959,Rome,Italy,42.5,13
1801-01-01,3.133,Rome,Italy,42.5,13
1801-02-01,4.718,Rome,Italy,42.5,13
1801-03-01,8.873,Rome,Italy,42.5,13
1801-04-01,11.355,Rome,Italy,42.5,13
1801-05-01,16.171,Rome,Italy,42.5,13
1801-06-01,18.848,Rome,Italy,42.5,13
1801-07-01,22.511,Rome,Italy,42.5,13
1801-08-01,20.642,Rome,Italy,42.5,13
1801-09-01,18.119,Rome,Italy,42.5,13
1801-10-01,13.592,Rome,Italy,42.5,13
1801-11-01,9.402,Rome,Italy,42.5,13
1801-12-01,4.337,Rome,Italy,42.5,13
1802-01-01,2.346,Rome,Italy,42.5,13
1802-02-01,4.169,Rome,Italy,42.5,13
1802-03-01,7.427,Rome,Italy,42.5,13
1802-04-01,10.316,Rome,Italy,42.5,13
1802-05-01,14.266,Rome,Italy,42.5,13
1802-06-01,21.128,Rome,Italy,42.5,13
1802-07-01,22.336,Rome,Italy,42.5,13
1802-08-01,23.381,Rome,Italy,42.5,13
1802-09-01,18.449,Rome,Italy,42.5,13
1802-10-01,15.062,Rome,Italy,42.5,13
1802-11-01,8.873,Rome,Italy,42.5,13
1802-12-01,5.247,Rome,Italy,42.5,13
1803-01-01,3.793,Rome,Italy,42.5,13
1803-02-01,-0.209,Rome,Italy,42.5,13
1803-03-01,6.046,Rome,Italy,42.5,13
1803-04-01,12.777,Rome,Italy,42.5,13
1803-05-01,13.382,Rome,Italy,42.5,13
1803-06-01,19.572,Rome,Italy,42.5,13
1803-07-01,21.94,Rome,Italy,42.5,13
1803-08-01,22.273,Rome,Italy,42.5,13
1803-09-01,16.712,Rome,Italy,42.5,13
1803-10-01,11.741,Rome,Italy,42.5,13
1803-11-01,8.458,Rome,Italy,42.5,13
1803-12-01,4.015,Rome,Italy,42.5,13
1804-01-01,5.597,Rome,Italy,42.5,13
1804-02-01,2.688,Rome,Italy,42.5,13
1804-03-01,5.771,Rome,Italy,42.5,13
1804-04-01,10.351,Rome,Italy,42.5,13
1804-05-01,15.898,Rome,Italy,42.5,13
1804-06-01,20.604,Rome,Italy,42.5,13
1804-07-01,22.269,Rome,Italy,42.5,13
1804-08-01,21.208,Rome,Italy,42.5,13
1804-09-01,18.183,Rome,Italy,42.5,13
1804-10-01,12.867,Rome,Italy,42.5,13
1804-11-01,7.276,Rome,Italy,42.5,13
1804-12-01,3.953,Rome,Italy,42.5,13
1805-01-01,2.993,Rome,Italy,42.5,13
1805-02-01,3.971,Rome,Italy,42.5,13
1805-03-01,6.095,Rome,Italy,42.5,13
1805-04-01,7.838,Rome,Italy,42.5,13
1805-05-01,13.362,Rome,Italy,42.5,13
1805-06-01,19.22,Rome,Italy,42.5,13
1805-07-01,20.904,Rome,Italy,42.5,13
1805-08-01,20.849,Rome,Italy,42.5,13
1805-09-01,17.57,Rome,Italy,42.5,13
1805-10-01,10.87,Rome,Italy,42.5,13
1805-11-01,4.507,Rome,Italy,42.5,13
1805-12-01,2.689,Rome,Italy,42.5,13
1806-01-01,3.068,Rome,Italy,42.5,13
1806-02-01,5.51,Rome,Italy,42.5,13
1806-03-01,6.997,Rome,Italy,42.5,13
1806-04-01,8.549,Rome,Italy,42.5,13
1806-05-01,15.59,Rome,Italy,42.5,13
1806-06-01,19.84,Rome,Italy,42.5,13
1806-07-01,21.471,Rome,Italy,42.5,13
1806-08-01,20.516,Rome,Italy,42.5,13
1806-09-01,17.265,Rome,Italy,42.5,13
1806-10-01,12.177,Rome,Italy,42.5,13
1806-11-01,8.631,Rome,Italy,42.5,13
1806-12-01,5.71,Rome,Italy,42.5,13
1807-01-01,1.675,Rome,Italy,42.5,13
1807-02-01,4.095,Rome,Italy,42.5,13
1807-03-01,4.856,Rome,Italy,42.5,13
1807-04-01,8.288,Rome,Italy,42.5,13
1807-05-01,15.997,Rome,Italy,42.5,13
1807-06-01,19.278,Rome,Italy,42.5,13
1807-07-01,23.322,Rome,Italy,42.5,13
1807-08-01,23.847,Rome,Italy,42.5,13
1807-09-01,18.489,Rome,Italy,42.5,13
1807-10-01,14.213,Rome,Italy,42.5,13
1807-11-01,9.78,Rome,Italy,42.5,13
1807-12-01,3.589,Rome,Italy,42.5,13
1808-01-01,2.068,Rome,Italy,42.5,13
1808-02-01,1.568,Rome,Italy,42.5,13
1808-03-01,2.248,Rome,Italy,42.5,13
1808-04-01,8.122,Rome,Italy,42.5,13
1808-05-01,16.007,Rome,Italy,42.5,13
1808-06-01,18.056,Rome,Italy,42.5,13
1808-07-01,22.717,Rome,Italy,42.5,13
1808-08-01,21.639,Rome,Italy,42.5,13
1808-09-01,18.816,Rome,Italy,42.5,13
1808-10-01,9.823,Rome,Italy,42.5,13
1808-11-01,7.106,Rome,Italy,42.5,13
1808-12-01,0.623,Rome,Italy,42.5,13
1809-01-01,2.902,Rome,Italy,42.5,13
1809-02-01,5.429,Rome,Italy,42.5,13
1809-03-01,6.458,Rome,Italy,42.5,13
1809-04-01,7.51,Rome,Italy,42.5,13
1809-05-01,14.685,Rome,Italy,42.5,13
1809-06-01,19.473,Rome,Italy,42.5,13
1809-07-01,21.551,Rome,Italy,42.5,13
1809-08-01,21.495,Rome,Italy,42.5,13
1809-09-01,16.265,Rome,Italy,42.5,13
1809-10-01,11.216,Rome,Italy,42.5,13
1809-11-01,6.295,Rome,Italy,42.5,13
1809-12-01,4.248,Rome,Italy,42.5,13
1810-01-01,2.579,Rome,Italy,42.5,13
1810-02-01,3.301,Rome,Italy,42.5,13
1810-03-01,8.362,Rome,Italy,42.5,13
1810-04-01,9.974,Rome,Italy,42.5,13
1810-05-01,15.554,Rome,Italy,42.5,13
1810-06-01,17.216,Rome,Italy,42.5,13
1810-07-01,21.057,Rome,Italy,42.5,13
1810-08-01,21.03,Rome,Italy,42.5,13
1810-09-01,17.748,Rome,Italy,42.5,13
1810-10-01,12.336,Rome,Italy,42.5,13
1810-11-01,7.628,Rome,Italy,42.5,13
1810-12-01,5.132,Rome,Italy,42.5,13
1811-01-01,1.385,Rome,Italy,42.5,13
1811-02-01,4.311,Rome,Italy,42.5,13
1811-03-01,7.273,Rome,Italy,42.5,13
1811-04-01,10.718,Rome,Italy,42.5,13
1811-05-01,16.582,Rome,Italy,42.5,13
1811-06-01,20.844,Rome,Italy,42.5,13
1811-07-01,22.81,Rome,Italy,42.5,13
1811-08-01,21.103,Rome,Italy,42.5,13
1811-09-01,18.03,Rome,Italy,42.5,13
1811-10-01,14.857,Rome,Italy,42.5,13
1811-11-01,8.383,Rome,Italy,42.5,13
1811-12-01,3.306,Rome,Italy,42.5,13
1812-01-01,0.229,Rome,Italy,42.5,13
1812-02-01,4.331,Rome,Italy,42.5,13
1812-03-01,6.266,Rome,Italy,42.5,13
1812-04-01,7.788,Rome,Italy,42.5,13
1812-05-01,14.878,Rome,Italy,42.5,13
1812-06-01,18.928,Rome,Italy,42.5,13
1812-07-01,20.292,Rome,Italy,42.5,13
1812-08-01,20.817,Rome,Italy,42.5,13
1812-09-01,15.956,Rome,Italy,42.5,13
1812-10-01,12.674,Rome,Italy,42.5,13
1812-11-01,7.033,Rome,Italy,42.5,13
1812-12-01,2.168,Rome,Italy,42.5,13
1813-01-01,1.008,Rome,Italy,42.5,13
1813-02-01,3.96,Rome,Italy,42.5,13
1813-03-01,5.974,Rome,Italy,42.5,13
1813-04-01,10.662,Rome,Italy,42.5,13
1813-05-01,16.426,Rome,Italy,42.5,13
1813-06-01,17.787,Rome,Italy,42.5,13
1813-07-01,19.673,Rome,Italy,42.5,13
1813-08-01,19.519,Rome,Italy,42.5,13
1813-09-01,16.158,Rome,Italy,42.5,13
1813-10-01,13.557,Rome,Italy,42.5,13
1813-11-01,7.242,Rome,Italy,42.5,13
1813-12-01,4.582,Rome,Italy,42.5,13
1814-01-01,3.215,Rome,Italy,42.5,13
1814-02-01,-0.641,Rome,Italy,42.5,13
1814-03-01,5.818,Rome,Italy,42.5,13
1814-04-01,11.117,Rome,Italy,42.5,13
1814-05-01,12.182,Rome,Italy,42.5,13
1814-06-01,17.809,Rome,Italy,42.5,13
1814-07-01,20.85,Rome,Italy,42.5,13
1814-08-01,19.87,Rome,Italy,42.5,13
1814-09-01,14.546,Rome,Italy,42.5,13
1814-10-01,11.251,Rome,Italy,42.5,13
1814-11-01,8.036,Rome,Italy,42.5,13
1814-12-01,5.049,Rome,Italy,42.5,13
1815-01-01,1.032,Rome,Italy,42.5,13
1815-02-01,4.82,Rome,Italy,42.5,13
1815-03-01,7.761,Rome,Italy,42.5,13
1815-04-01,10.812,Rome,Italy,42.5,13
1815-05-01,15.559,Rome,Italy,42.5,13
1815-06-01,17.834,Rome,Italy,42.5,13
1815-07-01,19.552,Rome,Italy,42.5,13
1815-08-01,19.335,Rome,Italy,42.5,13
1815-09-01,17.049,Rome,Italy,42.5,13
1815-10-01,12.891,Rome,Italy,42.5,13
1815-11-01,6.396,Rome,Italy,42.5,13
1815-12-01,2.014,Rome,Italy,42.5,13
1816-01-01,2.394,Rome,Italy,42.5,13
1816-02-01,2.327,Rome,Italy,42.5,13
1816-03-01,5.409,Rome,Italy,42.5,13
1816-04-01,9.436,Rome,Italy,42.5,13
1816-05-01,13.777,Rome,Italy,42.5,13
1816-06-01,17.391,Rome,Italy,42.5,13
1816-07-01,19.716,Rome,Italy,42.5,13
1816-08-01,19.218,Rome,Italy,42.5,13
1816-09-01,16.369,Rome,Italy,42.5,13
1816-10-01,12.008,Rome,Italy,42.5,13
1816-11-01,7.523,Rome,Italy,42.5,13
1816-12-01,1.489,Rome,Italy,42.5,13
1817-01-01,3.505,Rome,Italy,42.5,13
1817-02-01,5.107,Rome,Italy,42.5,13
1817-03-01,6.799,Rome,Italy,42.5,13
1817-04-01,6.868,Rome,Italy,42.5,13
1817-05-01,13.901,Rome,Italy,42.5,13
1817-06-01,19.354,Rome,Italy,42.5,13
1817-07-01,21.396,Rome,Italy,42.5,13
1817-08-01,21.441,Rome,Italy,42.5,13
1817-09-01,18.004,Rome,Italy,42.5,13
1817-10-01,10.742,Rome,Italy,42.5,13
1817-11-01,7.829,Rome,Italy,42.5,13
1817-12-01,3.734,Rome,Italy,42.5,13
1818-01-01,2.781,Rome,Italy,42.5,13
1818-02-01,4.914,Rome,Italy,42.5,13
1818-03-01,7.722,Rome,Italy,42.5,13
1818-04-01,10.894,Rome,Italy,42.5,13
1818-05-01,14.723,Rome,Italy,42.5,13
1818-06-01,18.537,Rome,Italy,42.5,13
1818-07-01,21.501,Rome,Italy,42.5,13
1818-08-01,20.35,Rome,Italy,42.5,13
1818-09-01,17.377,Rome,Italy,42.5,13
1818-10-01,11.878,Rome,Italy,42.5,13
1818-11-01,8.295,Rome,Italy,42.5,13
1818-12-01,3.395,Rome,Italy,42.5,13
1819-01-01,1.515,Rome,Italy,42.5,13
1819-02-01,4.318,Rome,Italy,42.5,13
1819-03-01,7.584,Rome,Italy,42.5,13
1819-04-01,11.392,Rome,Italy,42.5,13
1819-05-01,14.211,Rome,Italy,42.5,13
1819-06-01,18.28,Rome,Italy,42.5,13
1819-07-01,21.272,Rome,Italy,42.5,13
1819-08-01,20.517,Rome,Italy,42.5,13
1819-09-01,17.45,Rome,Italy,42.5,13
1819-10-01,13.087,Rome,Italy,42.5,13
1819-11-01,9.111,Rome,Italy,42.5,13
1819-12-01,3.754,Rome,Italy,42.5,13
1820-01-01,2.226,Rome,Italy,42.5,13
1820-02-01,4.355,Rome,Italy,42.5,13
1820-03-01,5.441,Rome,Italy,42.5,13
1820-04-01,11.363,Rome,Italy,42.5,13
1820-05-01,16.812,Rome,Italy,42.5,13
1820-06-01,18.608,Rome,Italy,42.5,13
1820-07-01,21.85,Rome,Italy,42.5,13
1820-08-01,23.57,Rome,Italy,42.5,13
1820-09-01,17.1,Rome,Italy,42.5,13
1820-10-01,12.063,Rome,Italy,42.5,13
1820-11-01,6.29,Rome,Italy,42.5,13
1820-12-01,3.266,Rome,Italy,42.5,13
1821-01-01,3.846,Rome,Italy,42.5,13
1821-02-01,2.472,Rome,Italy,42.5,13
1821-03-01,6.362,Rome,Italy,42.5,13
1821-04-01,10.999,Rome,Italy,42.5,13
1821-05-01,15.89,Rome,Italy,42.5,13
1821-06-01,16.549,Rome,Italy,42.5,13
1821-07-01,20.247,Rome,Italy,42.5,13
1821-08-01,21.048,Rome,Italy,42.5,13
1821-09-01,18.287,Rome,Italy,42.5,13
1821-10-01,11.847,Rome,Italy,42.5,13
1821-11-01,7.413,Rome,Italy,42.5,13
1821-12-01,4.761,Rome,Italy,42.5,13
1822-01-01,2.144,Rome,Italy,42.5,13
1822-02-01,3.971,Rome,Italy,42.5,13
1822-03-01,8.823,Rome,Italy,42.5,13
1822-04-01,10.826,Rome,Italy,42.5,13
1822-05-01,15.761,Rome,Italy,42.5,13
1822-06-01,22.483,Rome,Italy,42.5,13
1822-07-01,22.964,Rome,Italy,42.5,13
1822-08-01,22.048,Rome,Italy,42.5,13
1822-09-01,18.939,Rome,Italy,42.5,13
1822-10-01,13.505,Rome,Italy,42.5,13
1822-11-01,8.307,Rome,Italy,42.5,13
1822-12-01,3.251,Rome,Italy,42.5,13
1823-01-01,0.858,Rome,Italy,42.5,13
1823-02-01,5.125,Rome,Italy,42.5,13
1823-03-01,5.934,Rome,Italy,42.5,13
1823-04-01,9.631,Rome,Italy,42.5,13
1823-05-01,15.922,Rome,Italy,42.5,13
1823-06-01,18.551,Rome,Italy,42.5,13
1823-07-01,21.04,Rome,Italy,42.5,13
1823-08-01,22.067,Rome,Italy,42.5,13
1823-09-01,17.955,Rome,Italy,42.5,13
1823-10-01,12.765,Rome,Italy,42.5,13
1823-11-01,5.348,Rome,Italy,42.5,13
1823-12-01,3.098,Rome,Italy,42.5,13
1824-01-01,2.457,Rome,Italy,42.5,13
1824-02-01,5.404,Rome,Italy,42.5,13
1824-03-01,5.972,Rome,Italy,42.5,13
1824-04-01,8.885,Rome,Italy,42.5,13
1824-05-01,14.869,Rome,Italy,42.5,13
1824-06-01,17.479,Rome,Italy,42.5,13
1824-07-01,21.906,Rome,Italy,42.5,13
1824-08-01,22.176,Rome,Italy,42.5,13
1824-09-01,18.195,Rome,Italy,42.5,13
1824-10-01,13.11,Rome,Italy,42.5,13
1824-11-01,8.61,Rome,Italy,42.5,13
1824-12-01,5.422,Rome,Italy,42.5,13
1825-01-01,2.854,Rome,Italy,42.5,13
1825-02-01,3.293,Rome,Italy,42.5,13
1825-03-01,5.747,Rome,Italy,42.5,13
1825-04-01,10.734,Rome,Italy,42.5,13
1825-05-01,15.182,Rome,Italy,42.5,13
1825-06-01,18.213,Rome,Italy,42.5,13
1825-07-01,21.234,Rome,Italy,42.5,13
1825-08-01,20.817,Rome,Italy,42.5,13
1825-09-01,17.618,Rome,Italy,42.5,13
1825-10-01,11.179,Rome,Italy,42.5,13
1825-11-01,8.507,Rome,Italy,42.5,13
1825-12-01,7.142,Rome,Italy,42.5,13
1826-01-01,1.089,Rome,Italy,42.5,13
1826-02-01,4.876,Rome,Italy,42.5,13
1826-03-01,7.23,Rome,Italy,42.5,13
1826-04-01,10.087,Rome,Italy,42.5,13
1826-05-01,12.715,Rome,Italy,42.5,13
1826-06-01,18.029,Rome,Italy,42.5,13
1826-07-01,21.693,Rome,Italy,42.5,13
1826-08-01,22.195,Rome,Italy,42.5,13
1826-09-01,18.461,Rome,Italy,42.5,13
1826-10-01,13.625,Rome,Italy,42.5,13
1826-11-01,6.61,Rome,Italy,42.5,13
1826-12-01,4.409,Rome,Italy,42.5,13
1827-01-01,3.021,Rome,Italy,42.5,13
1827-02-01,3.203,Rome,Italy,42.5,13
1827-03-01,7.814,Rome,Italy,42.5,13
1827-04-01,10.511,Rome,Italy,42.5,13
1827-05-01,15.774,Rome,Italy,42.5,13
1827-06-01,18.607,Rome,Italy,42.5,13
1827-07-01,23.129,Rome,Italy,42.5,13
1827-08-01,21.294,Rome,Italy,42.5,13
1827-09-01,16.224,Rome,Italy,42.5,13
1827-10-01,13.788,Rome,Italy,42.5,13
1827-11-01,5.169,Rome,Italy,42.5,13
1827-12-01,3.819,Rome,Italy,42.5,13
1828-01-01,2.729,Rome,Italy,42.5,13
1828-02-01,3.755,Rome,Italy,42.5,13
1828-03-01,7.83,Rome,Italy,42.5,13
1828-04-01,10.885,Rome,Italy,42.5,13
1828-05-01,16.198,Rome,Italy,42.5,13
1828-06-01,20.351,Rome,Italy,42.5,13
1828-07-01,23.45,Rome,Italy,42.5,13
1828-08-01,21.266,Rome,Italy,42.5,13
1828-09-01,17.71,Rome,Italy,42.5,13
1828-10-01,12.162,Rome,Italy,42.5,13
1828-11-01,7.063,Rome,Italy,42.5,13
1828-12-01,3.666,Rome,Italy,42.5,13
1829-01-01,2.061,Rome,Italy,42.5,13
1829-02-01,1.263,Rome,Italy,42.5,13
1829-03-01,7.073,Rome,Italy,42.5,13
1829-04-01,11.848,Rome,Italy,42.5,13
1829-05-01,14.538,Rome,Italy,42.5,13
1829-06-01,17.559,Rome,Italy,42.5,13
1829-07-01,21.762,Rome,Italy,42.5,13
1829-08-01,19.784,Rome,Italy,42.5,13
1829-09-01,17.101,Rome,Italy,42.5,13
1829-10-01,11.499,Rome,Italy,42.5,13
1829-11-01,5.488,Rome,Italy,42.5,13
1829-12-01,1.716,Rome,Italy,42.5,13
1830-01-01,-0.871,Rome,Italy,42.5,13
1830-02-01,2.219,Rome,Italy,42.5,13
1830-03-01,6.903,Rome,Italy,42.5,13
1830-04-01,12.753,Rome,Italy,42.5,13
1830-05-01,16.075,Rome,Italy,42.5,13
1830-06-01,19.297,Rome,Italy,42.5,13
1830-07-01,22.937,Rome,Italy,42.5,13
1830-08-01,22.126,Rome,Italy,42.5,13
1830-09-01,16.289,Rome,Italy,42.5,13
1830-10-01,10.669,Rome,Italy,42.5,13
1830-11-01,8.049,Rome,Italy,42.5,13
1830-12-01,4.728,Rome,Italy,42.5,13
1831-01-01,2.223,Rome,Italy,42.5,13
1831-02-01,3.834,Rome,Italy,42.5,13
1831-03-01,7.23,Rome,Italy,42.5,13
1831-04-01,10.855,Rome,Italy,42.5,13
1831-05-01,15.348,Rome,Italy,42.5,13
1831-06-01,19.233,Rome,Italy,42.5,13
1831-07-01,21.913,Rome,Italy,42.5,13
1831-08-01,20.916,Rome,Italy,42.5,13
1831-09-01,16.485,Rome,Italy,42.5,13
1831-10-01,13.93,Rome,Italy,42.5,13
1831-11-01,7.445,Rome,Italy,42.5,13
1831-12-01,3.968,Rome,Italy,42.5,13
1832-01-01,2.708,Rome,Italy,42.5,13
1832-02-01,4.386,Rome,Italy,42.5,13
1832-03-01,6.551,Rome,Italy,42.5,13
1832-04-01,9.531,Rome,Italy,42.5,13
1832-05-01,13.949,Rome,Italy,42.5,13
1832-06-01,17.888,Rome,Italy,42.5,13
1832-07-01,21.931,Rome,Italy,42.5,13
1832-08-01,21.836,Rome,Italy,42.5,13
1832-09-01,16.719,Rome,Italy,42.5,13
1832-10-01,12.175,Rome,Italy,42.5,13
1832-11-01,7.103,Rome,Italy,42.5,13
1832-12-01,1.746,Rome,Italy,42.5,13
1833-01-01,0.778,Rome,Italy,42.5,13
1833-02-01,5.008,Rome,Italy,42.5,13
1833-03-01,6.369,Rome,Italy,42.5,13
1833-04-01,9.231,Rome,Italy,42.5,13
1833-05-01,16.719,Rome,Italy,42.5,13
1833-06-01,20.213,Rome,Italy,42.5,13
1833-07-01,19.6,Rome,Italy,42.5,13
1833-08-01,19.856,Rome,Italy,42.5,13
1833-09-01,15.351,Rome,Italy,42.5,13
1833-10-01,11.989,Rome,Italy,42.5,13
1833-11-01,7.237,Rome,Italy,42.5,13
1833-12-01,4.765,Rome,Italy,42.5,13
1834-01-01,4.682,Rome,Italy,42.5,13
1834-02-01,3.379,Rome,Italy,42.5,13
1834-03-01,5.446,Rome,Italy,42.5,13
1834-04-01,8.455,Rome,Italy,42.5,13
1834-05-01,17.205,Rome,Italy,42.5,13
1834-06-01,20.261,Rome,Italy,42.5,13
1834-07-01,23.539,Rome,Italy,42.5,13
1834-08-01,21.946,Rome,Italy,42.5,13
1834-09-01,19.822,Rome,Italy,42.5,13
1834-10-01,12.523,Rome,Italy,42.5,13
1834-11-01,7.952,Rome,Italy,42.5,13
1834-12-01,2.076,Rome,Italy,42.5,13
1835-01-01,3.485,Rome,Italy,42.5,13
1835-02-01,4.406,Rome,Italy,42.5,13
1835-03-01,6.394,Rome,Italy,42.5,13
1835-04-01,8.444,Rome,Italy,42.5,13
1835-05-01,14.82,Rome,Italy,42.5,13
1835-06-01,18.265,Rome,Italy,42.5,13
1835-07-01,21.834,Rome,Italy,42.5,13
1835-08-01,20.781,Rome,Italy,42.5,13
1835-09-01,16.236,Rome,Italy,42.5,13
1835-10-01,11.12,Rome,Italy,42.5,13
1835-11-01,3.963,Rome,Italy,42.5,13
1835-12-01,1.028,Rome,Italy,42.5,13
1836-01-01,0.531,Rome,Italy,42.5,13
1836-02-01,3.826,Rome,Italy,42.5,13
1836-03-01,8.581,Rome,Italy,42.5,13
1836-04-01,9.34,Rome,Italy,42.5,13
1836-05-01,11.85,Rome,Italy,42.5,13
1836-06-01,18.872,Rome,Italy,42.5,13
1836-07-01,22.09,Rome,Italy,42.5,13
1836-08-01,21.046,Rome,Italy,42.5,13
1836-09-01,16.753,Rome,Italy,42.5,13
1836-10-01,12.815,Rome,Italy,42.5,13
1836-11-01,6.183,Rome,Italy,42.5,13
1836-12-01,5.042,Rome,Italy,42.5,13
1837-01-01,2.351,Rome,Italy,42.5,13
1837-02-01,2.676,Rome,Italy,42.5,13
1837-03-01,4.11,Rome,Italy,42.5,13
1837-04-01,8.267,Rome,Italy,42.5,13
1837-05-01,11.952,Rome,Italy,42.5,13
1837-06-01,19.555,Rome,Italy,42.5,13
1837-07-01,21.063,Rome,Italy,42.5,13
1837-08-01,22.568,Rome,Italy,42.5,13
1837-09-01,16.23,Rome,Italy,42.5,13
1837-10-01,10.942,Rome,Italy,42.5,13
1837-11-01,5.756,Rome,Italy,42.5,13
1837-12-01,3.599,Rome,Italy,42.5,13
1838-01-01,2.073,Rome,Italy,42.5,13
1838-02-01,3.537,Rome,Italy,42.5,13
1838-03-01,6.622,Rome,Italy,42.5,13
1838-04-01,7.858,Rome,Italy,42.5,13
1838-05-01,14.499,Rome,Italy,42.5,13
1838-06-01,18.867,Rome,Italy,42.5,13
1838-07-01,20.994,Rome,Italy,42.5,13
1838-08-01,20.025,Rome,Italy,42.5,13
1838-09-01,17.035,Rome,Italy,42.5,13
1838-10-01,11.174,Rome,Italy,42.5,13
1838-11-01,8.313,Rome,Italy,42.5,13
1838-12-01,3.015,Rome,Italy,42.5,13
1839-01-01,1.528,Rome,Italy,42.5,13
1839-02-01,2.879,Rome,Italy,42.5,13
1839-03-01,4.982,Rome,Italy,42.5,13
1839-04-01,7.966,Rome,Italy,42.5,13
1839-05-01,13.366,Rome,Italy,42.5,13
1839-06-01,20.588,Rome,Italy,42.5,13
1839-07-01,22.448,Rome,Italy,42.5,13
1839-08-01,20.668,Rome,Italy,42.5,13
1839-09-01,17.663,Rome,Italy,42.5,13
1839-10-01,14.078,Rome,Italy,42.5,13
1839-11-01,9.791,Rome,Italy,42.5,13
1839-12-01,6.317,Rome,Italy,42.5,13
1840-01-01,3.029,Rome,Italy,42.5,13
1840-02-01,3.231,Rome,Italy,42.5,13
1840-03-01,2.872,Rome,Italy,42.5,13
1840-04-01,9.572,Rome,Italy,42.5,13
1840-05-01,14.275,Rome,Italy,42.5,13
1840-06-01,19.814,Rome,Italy,42.5,13
1840-07-01,21.126,Rome,Italy,42.5,13
1840-08-01,21.846,Rome,Italy,42.5,13
1840-09-01,17.903,Rome,Italy,42.5,13
1840-10-01,11.829,Rome,Italy,42.5,13
1840-11-01,9.791,Rome,Italy,42.5,13
1840-12-01,2.194,Rome,Italy,42.5,13
1841-01-01,2.339,Rome,Italy,42.5,13
1841-02-01,4.807,Rome,Italy,42.5,13
1841-03-01,7.146,Rome,Italy,42.5,13
1841-04-01,10.709,Rome,Italy,42.5,13
1841-05-01,17.324,Rome,Italy,42.5,13
1841-06-01,18.943,Rome,Italy,42.5,13
1841-07-01,22.366,Rome,Italy,42.5,13
1841-08-01,21.119,Rome,Italy,42.5,13
1841-09-01,18.567,Rome,Italy,42.5,13
1841-10-01,14.64,Rome,Italy,42.5,13
1841-11-01,7.624,Rome,Italy,42.5,13
1841-12-01,5.721,Rome,Italy,42.5,13
1842-01-01,0.935,Rome,Italy,42.5,13
1842-02-01,2.158,Rome,Italy,42.5,13
1842-03-01,6.85,Rome,Italy,42.5,13
1842-04-01,9.061,Rome,Italy,42.5,13
1842-05-01,14.081,Rome,Italy,42.5,13
1842-06-01,20.034,Rome,Italy,42.5,13
1842-07-01,22.469,Rome,Italy,42.5,13
1842-08-01,21.618,Rome,Italy,42.5,13
1842-09-01,16.671,Rome,Italy,42.5,13
1842-10-01,11.148,Rome,Italy,42.5,13
1842-11-01,7.295,Rome,Italy,42.5,13
